mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24	92	2.0	0	0	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	94	2.0	1/2	1/2	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
25	25	96	2.0	0	0	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
25	25	98	2.0	1/2	1/2	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
26	26	100	2.0	0	0	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	102	2.0	1/2	1/2	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
27	27	104	1.0	0	0	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
27	27	105	1.0	1/4	1/4	4/4	2	1		i		C	III		i		i							m	0	0	0, -3, 1		0	0
27	27	106	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
27	27	107	1.0	3/4	3/4	4/4	2	1		i		C	III		i		i							m	0	0	0, -3, 1		0	0
28	28	108	1.0	0	0	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
28	28	109	1.0	1/4	1/4	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
28	28	110	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
28	28	111	1.0	3/4	3/4	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
29	29	112	1.0	0	0	4/4	2	1		V|HC}		C	III		V		V					HC	}	M	0	0	1, 5, 2		1	1
29	29	113	1.0	1/4	1/4	4/4	2	1		V64		C	III		V64		V		64					M	0	0	2, 1, 5		1	2
29	29	114	1.0	1/2	1/2	4/4	2	1		V6		C	III		V6		V		6					M	0	0	5, 2, 1		1	5
29	29	115	1.0	3/4	3/4	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
30	30	116	1.0	0	0	4/4	2	1		V64		C	III		V64		V		64					M	0	0	2, 1, 5		1	2
30	30	117	1.0	1/4	1/4	4/4	2	1		V6		C	III		V6		V		6					M	0	0	5, 2, 1		1	5
30	30	118	3.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
31	31	120	0.0	0	0	4/4	2	1		{		C	III										{		0	0				
31	31	121	1.0	1/4	1/4	4/4	2	1		IV6	vi	C	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	31	122	1.0	1/2	1/2	4/4	2	1		V6		C	III		V6		V		6					M	0	0	5, 2, 1		1	5
31	31	123	1.0	3/4	3/4	4/4	2	1		IV6	vi	C	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	32	124	1.0	0	0	4/4	2	1		V6	viio	C	III		V6		V		6					M	0	0	5, 2, 1		1	5
32	32	125	1.0	1/4	1/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
32	32	126	1.0	1/2	1/2	4/4	2	1		viio6	V64	C	III		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	32	127	1.0	3/4	3/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
33	33	128	1.0	0	0	4/4	2	1		viio6	ii	C	III		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	33	129	1.0	1/4	1/4	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	130	1.0	1/2	1/2	4/4	2	1		viio6	ii	C	III		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	33	131	1.0	3/4	3/4	4/4	2	1		I6(11)		C	III		I6(11)		I		6	11				M	0	0	4, 1, 0	-1	0	4
34	34	132	1.0	0	0	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
34	34	133	1.0	1/4	1/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	134	1.0	1/2	1/2	4/4	2	1		IV6		C	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	34	135	1.0	3/4	3/4	4/4	2	1		viio		C	III		viio		vii	o						o	0	0	5, 2, -1		5	5
35	35	136	2.0	0	0	4/4	2	1		I|IAC}{		C	III		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
35	35	138	1.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	139	1.0	3/4	3/4	4/4	2	1		vi		C	III		vi		vi							m	0	0	3, 0, 4		3	3
36	36	140	2.0	0	0	4/4	2	1		V7/vi		C	III		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
36	36	142	2.0	1/2	1/2	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	144	2.0	0	0	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
37	37	146	1.0	1/2	1/2	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	147	1.0	3/4	3/4	4/4	2	1		ii65		C	III		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
38	38	148	2.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	38	150	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
38	38	151	1.0	3/4	3/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	152	2.0	0	0	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
39	39	154	1.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	155	1.0	3/4	3/4	4/4	2	1		vi		C	III		vi		vi							m	0	0	3, 0, 4		3	3
40	40	156	2.0	0	0	4/4	2	1		V7/vi		C	III		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
40	40	158	2.0	1/2	1/2	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	41	160	1.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	161	1.0	1/4	1/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	162	1.0	1/2	1/2	4/4	2	1		V7(9)		C	III		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
41	41	163	1.0	3/4	3/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	164	6.0	0	0	4/4	2	1		I|PAC}		C	III		I		I					PAC	}	M	0	0	0, 4, 1		0	0
43	43	168	0.0	0	0	4/4	2	1		{		C	III										{		0	0				
43	43	170	1.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	171	1.0	3/4	3/4	4/4	2	1		vi		C	III		vi		vi							m	0	0	3, 0, 4		3	3
44	44	172	2.0	0	0	4/4	2	1		V7/vi		C	III		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
44	44	174	2.0	1/2	1/2	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	45	176	2.0	0	0	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	45	178	1.0	1/2	1/2	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	179	1.0	3/4	3/4	4/4	2	1		ii6		C	III		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	46	180	2.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	46	182	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
46	46	183	0.3333333333333428	3/4	3/4	4/4	2	1		V7(9)		C	III		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
46	46	550/3	0.3333333333333144	5/6	5/6	4/4	2	1		vi7		C	III		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
46	46	551/3	0.3333333333333428	11/12	11/12	4/4	2	1		viio		C	III		viio		vii	o						o	0	0	5, 2, -1		5	5
47	47	184	2.0	0	0	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
47	47	186	1.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	187	1.0	3/4	3/4	4/4	2	1		vi		C	III		vi		vi							m	0	0	3, 0, 4		3	3
48	48	188	2.0	0	0	4/4	2	1		V7/vi		C	III		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
48	48	190	2.0	1/2	1/2	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	49	192	1.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	193	1.0	1/4	1/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	194	1.0	1/2	1/2	4/4	2	1		V7(9)		C	III		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
49	49	195	1.0	3/4	3/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	196	1.0	0	0	4/4	2	1		I|PAC}{		C	III		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
50	50	197	1.0	1/4	1/4	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	50	198	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
50	50	199	1.0	3/4	3/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	200	2.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
51	51	202	2.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	204	1.0	0	0	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	205	1.0	1/4	1/4	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	52	206	1.0	1/2	1/2	4/4	2	1		V		C	III		V		V							M	0	0	1, 5, 2		1	1
52	52	207	1.0	3/4	3/4	4/4	2	1		V65		C	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
53	53	208	1.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	53	209	1.0	1/4	1/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
53	53	210	1.0	1/2	1/2	4/4	2	1		V65		C	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
53	53	211	1.0	3/4	3/4	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
54	54	212	1.0	0	0	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	213	1.0	1/4	1/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
54	54	214	1.0	1/2	1/2	4/4	2	1		V65		C	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
54	54	215	1.0	3/4	3/4	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	216	1.0	0	0	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
55	55	217	1.0	1/4	1/4	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
55	55	218	1.0	1/2	1/2	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
55	55	219	1.0	3/4	3/4	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
56	56	220	1.0	0	0	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	221	1.0	1/4	1/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
56	56	222	1.0	1/2	1/2	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	56	223	1.0	3/4	3/4	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
57	57	224	1.0	0	0	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	225	1.0	1/4	1/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
57	57	226	1.0	1/2	1/2	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	57	227	1.0	3/4	3/4	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
58	58	228	1.0	0	0	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
58	58	229	1.0	1/4	1/4	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	58	230	1.0	1/2	1/2	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
58	58	231	1.0	3/4	3/4	4/4	2	1		V43		C	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	59	232	0.5	0	0	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
59	59	465/2	0.5	1/8	1/8	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	233	0.5	1/4	1/4	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
59	59	467/2	0.5	3/8	3/8	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	234	0.5	1/2	1/2	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
59	59	469/2	0.5	5/8	5/8	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	235	0.5	3/4	3/4	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
59	59	471/2	0.5	7/8	7/8	4/4	2	1		V2		C	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	236	0.5	0	0	4/4	2	1		I6|IAC}{		C	III		I6		I		6			IAC	}{	M	0	0	4, 1, 0		0	4
60	60	473/2	7.5	1/8	1/8	4/4	2	1		V65/IV		C	III		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
62	62	244	8.0	0	0	4/4	2	1		IV		C	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	64	252	8.0	0	0	4/4	2	1		V65/V		C	III		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
66	66	260	6.0	0	0	4/4	2	1		V(64)		C	III		V(64)		V			64				M	0	0	1, 0, 4		1	1
67	67	266	1.0	1/2	1/2	4/4	2	1		I6		C	III		I6		I		6					M	0	0	4, 1, 0		0	4
67	67	267	9.0	3/4	3/4	4/4	2	1		I		C	III		I		I							M	0	0	0, 4, 1		0	0
70	70	276	8.0	0	0	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	284	8.0	0	0	4/4	2	1		V65		C	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	74	292	2.0	0	0	4/4	2	1		I|PAC}{		C	III		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
74	74	294	2.0	1/2	1/2	4/4	2	1		V7/iv		C	III		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
75	75	296	2.0	0	0	4/4	2	1		V(64)/iv		C	III		V(64)/iv		V			64	iv			M	0	0	0, -1, -4		0	0
75	75	298	2.0	1/2	1/2	4/4	2	1		V7/iv		C	III		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
76	76	300	2.0	0	0	4/4	2	1		iv		C	III		iv		iv							m	0	0	-1, -4, 0		-1	-1
76	76	302	2.0	1/2	1/2	4/4	2	1		iio6		C	III		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
77	77	304	2.0	0	0	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
77	77	306	2.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	308	2.0	0	0	4/4	2	1		I	i	C	III		I		I							M	0	0	0, 4, 1		0	0
78	78	310	2.0	1/2	1/2	4/4	2	1		V7/iv		C	III		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
79	79	312	2.0	0	0	4/4	2	1		V(64)/iv		C	III		V(64)/iv		V			64	iv			M	0	0	0, -1, -4		0	0
79	79	314	2.0	1/2	1/2	4/4	2	1		V7/iv		C	III		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
80	80	316	2.0	0	0	4/4	2	1		iv		C	III		iv		iv							m	0	0	-1, -4, 0		-1	-1
80	80	318	2.0	1/2	1/2	4/4	2	1		iio6		C	III		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
81	81	320	2.0	0	0	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
81	81	322	2.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	324	1.0	0	0	4/4	2	1		i|PAC}		C	III		i		i					PAC	}	m	0	0	0, -3, 1		0	0
82	82	325	1.0	1/4	1/4	4/4	2	1		i6{		C	III		i6		i		6				{	m	0	0	-3, 1, 0		0	-3
82	82	326	1.0	1/2	1/2	4/4	2	1		iv		C	III		iv		iv							m	0	0	-1, -4, 0		-1	-1
82	82	327	1.0	3/4	3/4	4/4	2	1		bII6		C	III		bII6		bII		6					M	0	0	-1, -4, -5		-5	-1
83	83	328	2.0	0	0	4/4	2	1		V(b64)		C	III		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
83	83	330	2.0	1/2	1/2	4/4	2	1		V7		C	III		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	332	1.0	0	0	4/4	2	1		I.I		C	I		I		I							M	0	0	0, 4, 1		0	0
84	84	333	1.0	1/4	1/4	4/4	2	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	334	1.0	1/2	1/2	4/4	2	1		IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
84	84	335	1.0	3/4	3/4	4/4	2	1		ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	336	2.0	0	0	4/4	2	1		V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
85	85	338	2.0	1/2	1/2	4/4	2	1		V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86			0	0	4/4	2	1	1	I|PAC}{		C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
87	87			3/4	3/4	4/4	2	1	1	V2/V		C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
88	87	340	1.0	0	0	4/4	2	1	2	I|PAC}		C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
88	87	341	1.0	1/4	1/4	4/4	2	1	2	I6/IV{		C	I		I6/IV		I		6		IV		{	M	0	0	3, 0, -1		-1	3
88	87	342	1.0	1/2	1/2	4/4	2	1	2	IV/IV		C	I		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
88	87	343	1.0	3/4	3/4	4/4	2	1	2	ii6/IV		C	I		ii6/IV		ii		6		IV			m	0	0	-2, 2, 1		1	-2
89	87	344	2.0	0	0	4/4	2	1	2	V(64)/IV		C	I		V(64)/IV		V			64	IV			M	0	0	0, -1, 3		0	0
89	87	346	2.0	1/2	1/2	4/4	2	1	2	V7/IV		C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
90	88	348	1.0	0	0	4/4	2	1		vi/IV		C	I		vi/IV		vi				IV			m	0	0	2, -1, 3		2	2
90	88	349	1.0	1/4	1/4	4/4	2	1		I6/IV		C	I		I6/IV		I		6		IV			M	0	0	3, 0, -1		-1	3
90	88	350	1.0	1/2	1/2	4/4	2	1		IV/IV		C	I		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
90	88	351	1.0	3/4	3/4	4/4	2	1		ii6/IV		C	I		ii6/IV		ii		6		IV			m	0	0	-2, 2, 1		1	-2
91	89	352	2.0	0	0	4/4	2	1		V(64)/IV		C	I		V(64)/IV		V			64	IV			M	0	0	0, -1, 3		0	0
91	89	354	2.0	1/2	1/2	4/4	2	1		V7/IV		C	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
92	90	356	7.0	0	0	4/4	2	1		I/IV|PAC}{		C	I		I/IV		I				IV	PAC	}{	M	0	0	-1, 3, 0		-1	-1
93	91	363	1.0	3/4	3/4	4/4	2	1		V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
94	92	364	4.0	0	0	4/4	2	1		I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	93	368	4.0	0	0	4/4	2	1		i6		C	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
96	94	372	4.0	0	0	4/4	2	1		V/v		C	I		V/v		V				v			M	0	0	2, 6, 3		2	2
97	95	376	2.0	0	0	4/4	2	1		V6(b9)/v		C	I		V6(b9)/v		V		6	b9	v			M	0	0	6, 3, 2	-10	2	6
97	95	378	2.0	1/2	1/2	4/4	2	1		V6/v		C	I		V6/v		V		6		v			M	0	0	6, 3, 2		2	6
98	96	380	2.0	0	0	4/4	2	1		i/v		C	I		i/v		i				v			m	0	0	1, -2, 2		1	1
98	96	382	1.0	1/2	1/2	4/4	2	1		V43/v		C	I		V43/v		V		43		v			Mm7	0	0	3, 0, 2, 6		2	3
98	96	383	1.0	3/4	3/4	4/4	2	1		V64/v		C	I		V64/v		V		64		v			M	0	0	3, 2, 6		2	3
99	97	384	2.0	0	0	4/4	2	1		i6/v		C	I		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
99	97	386	1.0	1/2	1/2	4/4	2	1		V6(b9)/v		C	I		V6(b9)/v		V		6	b9	v			M	0	0	6, 3, 2	-10	2	6
99	97	387	1.0	3/4	3/4	4/4	2	1		V6/v		C	I		V6/v		V		6		v			M	0	0	6, 3, 2		2	6
100	98	388	2.0	0	0	4/4	2	1		i/v		C	I		i/v		i				v			m	0	0	1, -2, 2		1	1
100	98	390	1.0	1/2	1/2	4/4	2	1		V43/v		C	I		V43/v		V		43		v			Mm7	0	0	3, 0, 2, 6		2	3
100	98	391	1.0	3/4	3/4	4/4	2	1		V64/v		C	I		V64/v		V		64		v			M	0	0	3, 2, 6		2	3
101	99	392	2.0	0	0	4/4	2	1		i6/v		C	I		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
101	99	394	1.0	1/2	1/2	4/4	2	1		V6(b9)		C	I		V6(b9)		V		6	b9				M	0	0	5, 2, 1	-4	1	5
101	99	395	1.0	3/4	3/4	4/4	2	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
102	100	396	2.0	0	0	4/4	2	1		i		C	I		i		i							m	0	0	0, -3, 1		0	0
102	100	398	1.0	1/2	1/2	4/4	2	1		V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	100	399	1.0	3/4	3/4	4/4	2	1		V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
103	101	400	2.0	0	0	4/4	2	1		i6		C	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
103	101	402	1.0	1/2	1/2	4/4	2	1		V6(b9)		C	I		V6(b9)		V		6	b9				M	0	0	5, 2, 1	-4	1	5
103	101	403	1.0	3/4	3/4	4/4	2	1		V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
