mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	12	1/8	V]	F	I	V	V	V						M	0	0	1, 5, 2		1.0	1.0
13	12	1/2	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
13	12	5/8	V65	F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
14	13	0	I[I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
14	13	1/4	IV64	F	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
14	13	3/8	I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
14	13	1/2	viio	F	I	I	viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
14	13	5/8	I]	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
15	14	0	IV(94)	F	I		IV(94)	IV			94			M	0	0	-1, 5, 0	1	-1.0	-1.0
15	14	1/4	IV	F	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
15	14	1/2	vii%43	F	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5.0	11.0
16	15	0	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
16	15	1/4	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
16	15	1/2	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
16	15	5/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
17	16	0	I(974)	F	I		I(974)	I			974			M	0	0	0, -1, 1	2, 5	0.0	0.0
17	16	1/4	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
18	17	0	vi.i	F	vi		i	i						m	0	1	0, -3, 1		0.0	0.0
19	18	0	#viio65(2)	F	vi		#viio65(2)	#vii	o	65	2			o7	0	1	2, -1, -4, 0		5.0	2.0
19	18	1/4	#viio65	F	vi		#viio65	#vii	o	65				o7	0	1	2, -1, -4, 5		5.0	2.0
20	19	0	V7	F	vi		V7	V		7				Mm7	0	1	1, 5, 2, -1		1.0	1.0
21	20	0	i(4)	F	vi		i(4)	i			4			m	0	1	0, -1, 1		0.0	0.0
21	20	1/4	i\\	F	vi		i	i					\\	m	0	1	0, -3, 1		0.0	0.0
22	21	0	V.V7	F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
23	22	0	I(+4)	F	V		I(+4)	I			+4			M	0	0	0, 4, 1	-1	0.0	0.0
23	22	1/8	I	F	V		I	I						M	0	0	0, 4, 1		0.0	0.0
23	22	1/4	ii(9)	F	V		ii(9)	ii			9			m	0	0	2, -1, 3	4	2.0	2.0
23	22	3/8	ii	F	V		ii	ii						m	0	0	2, -1, 3		2.0	2.0
23	22	1/2	I6(2)	F	V		I6(2)	I		6	2			M	0	0	4, 1, 2		0.0	4.0
23	22	5/8	I6	F	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
24	23	0	V2(4)	F	V		V2(4)	V		2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
24	23	1/8	V2	F	V		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
24	23	1/4	V2(+b9)	F	V		V2(+b9)	V		2	+b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
24	23	3/8	V2	F	V		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
24	23	1/2	I6	F	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
25	24	0	V2(4)	F	V		V2(4)	V		2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
25	24	1/8	V2	F	V		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
25	24	1/4	V2(+b9)	F	V		V2(+b9)	V		2	+b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
25	24	3/8	V2	F	V		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
25	24	1/2	I6	F	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
26	25	0	ii6	F	V		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
27	26	0	V(64)	F	V		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
27	26	1/2	V7	F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
28	27	0	I	F	V		I	I						M	0	0	0, 4, 1		0.0	0.0
28	27	1/4	IV6	F	V		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
28	27	3/8	iii6	F	V		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
28	27	1/2	ii6	F	V		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
28	27	5/8	I6	F	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
29	28	0	V7(4)	F	V		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
29	28	1/4	V7	F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
30	29	0	I	F	V		I	I						M	0	0	0, 4, 1		0.0	0.0
30	29	1/4	IV6	F	V		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
30	29	3/8	iii6	F	V		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
30	29	1/2	ii6	F	V		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
30	29	5/8	I6	F	V		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
31	30	0	V7(4)	F	V		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
31	30	1/4	V7	F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
32	31	0	I\\	F	V		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
32	31	1/4	I.V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
33	32	0	I[I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
33	32	1/4	IV64	F	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1.0	0.0
33	32	3/8	I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
33	32	1/2	viio	F	I	I	viio	vii	o					o	0	0	5, 2, -1		5.0	5.0
33	32	5/8	I]	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
34	33	0	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
34	33	1/4	V	F	I		V	V						M	0	0	1, 5, 2		1.0	1.0
34	33	5/8	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
35	34	0	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
35	34	1/4	V65	F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
35	34	1/2	I(4)	F	I		I(4)	I			4			M	0	0	0, -1, 1		0.0	0.0
35	34	9/16	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
36	35	0	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
36	35	1/4	V\\	F	I		V	V					\\	M	0	0	1, 5, 2		1.0	1.0
37	36	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
37	36	1/4	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
37	36	3/8	I64	F	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
37	36	1/2	viio64	F	I		viio64	vii	o	64				o	0	0	-1, 5, 2		5.0	-1.0
37	36	5/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
38	37	0	IV	F	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
38	37	1/4	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
38	37	1/2	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
39	38	0	ii65	F	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2.0	-1.0
39	38	1/4	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
39	38	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
40	39	0	I(974)	F	I		I(974)	I			974			M	0	0	0, -1, 1	2, 5	0.0	0.0
40	39	1/4	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
40	39	1/2	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
41	40	0	V[V7(4)	F	I	V	V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
41	40	1/4	V7	F	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
41	40	1/2	V(64)	F	I	V	V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
42	41	0	V	F	I	V	V	V						M	0	0	1, 5, 2		1.0	1.0
42	41	1/2	V(64)	F	I	V	V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
43	42	0	V7(4)	F	I	V	V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
43	42	1/4	V7	F	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
43	42	1/2	V(64)	F	I	V	V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
44	43	0	V(9)	F	I	V	V(9)	V			9			M	0	0	1, 5, 2	3	1.0	1.0
44	43	1/8	V]	F	I	V	V	V						M	0	0	1, 5, 2		1.0	1.0
44	43	1/2	IV6(+9)	F	I		IV6(+9)	IV		6	+9			M	0	0	3, 0, -1	1	-1.0	3.0
44	43	5/8	V65	F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
45	44	0	I[I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
45	44	1/4	IV6	F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
45	44	3/8	iii6	F	I	I	iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
45	44	1/2	ii6	F	I	I	ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
45	44	5/8	I]	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
46	45	0	IV(94)	F	I		IV(94)	IV			94			M	0	0	-1, 5, 0	1	-1.0	-1.0
46	45	1/4	IV	F	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
46	45	1/2	#viio7/iii	F	I		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9.0	9.0
47	46	0	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
47	46	1/4	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
47	46	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
48	47	0	I(974)	F	I		I(974)	I			974			M	0	0	0, -1, 1	2, 5	0.0	0.0
48	47	1/4	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
49	48	0	V2(4)	F	I		V2(4)	V		2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
49	48	1/8	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
49	48	1/4	V2(+b9)	F	I		V2(+b9)	V		2	+b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
49	48	3/8	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
49	48	1/2	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
50	49	0	V2(4)	F	I		V2(4)	V		2	4			Mm7	0	0	-1, 1, 0, 2		1.0	-1.0
50	49	1/8	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
50	49	1/4	V2(+b9)	F	I		V2(+b9)	V		2	+b9			Mm7	0	0	-1, 1, 5, 2	-4	1.0	-1.0
50	49	3/8	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
50	49	1/2	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
51	50	0	empty_harmony	F	I										0	0				
51	50	0	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
52	51	0	V(64)	F	I		V(64)	V			64			M	0	0	1, 0, 4		1.0	1.0
52	51	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
53	52	0	I[I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
53	52	1/4	I(64)	F	I	I	I(64)	I			64			M	0	0	0, -1, 3		0.0	0.0
53	52	3/8	I	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
53	52	1/2	I(94)	F	I	I	I(94)	I			94			M	0	0	0, -1, 1	2	0.0	0.0
53	52	5/8	I]	F	I	I	I	I						M	0	0	0, 4, 1		0.0	0.0
54	53	0	V7(4)	F	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
54	53	1/4	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
55	54	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
55	54	1/4	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
55	54	3/8	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
55	54	1/2	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
55	54	5/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
56	55	0	V7(4)	F	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
56	55	1/4	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
57	56	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
57	56	1/4	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
57	56	3/8	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
57	56	1/2	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
57	56	5/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
58	57	0	V7(4)	F	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1.0	1.0
58	57	1/4	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
59	58	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
59	58	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
60	59	0	I(94)	F	I		I(94)	I			94			M	0	0	0, -1, 1	2	0.0	0.0
60	59	1/2	I(97b64)	F	I		I(97b64)	I			97b64			M	0	0	0, -1, -4	2, 5	0.0	0.0
61	60	1/4	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
62	61	0	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
62	61	1/4	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
