mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
73	70	-4	6/8	3/4	0						74
74	71	-4	6/8	3/4	0						75
75	72	-4	6/8	3/4	0						76
76	73	-4	6/8	3/4	0						77
77	74	-4	6/8	3/4	0						78
78	75	-4	6/8	3/4	0						79
79	76	-4	6/8	3/4	0						80
80	77	-4	6/8	3/4	0						81
81	78	-4	6/8	3/4	0						82
82	79	-4	6/8	3/4	0						83
83	80	-4	6/8	3/4	0						84
84	81	-4	6/8	3/4	0						85
85	82	-4	6/8	3/4	0						86
86	83	-4	6/8	3/4	0						87
87	84	-4	6/8	3/4	0						88
88	85	-4	6/8	3/4	0						89
89	86	-4	6/8	3/4	0						90
90	87	-4	6/8	3/4	0						91
91	88	-4	6/8	3/4	0						92
92	89	-4	6/8	3/4	0						93
93	90	-4	6/8	3/4	0						94
94	91	-4	6/8	3/4	0						95
95	92	-4	6/8	3/4	0						96
96	93	-4	6/8	3/4	0						97
97	94	-4	6/8	3/4	0						98
98	95	-4	6/8	3/4	0						99
99	96	-4	6/8	3/4	0						100
100	97	-4	6/8	3/4	0						101
101	98	-4	6/8	3/4	0						102
102	99	-4	6/8	3/4	0						103
103	100	-4	6/8	3/4	0						104
104	101	-4	6/8	3/4	0						105
105	102	-4	6/8	3/4	0						106
106	103	-4	6/8	3/4	0						107
107	104	-4	6/8	3/4	0						108
108	105	-4	6/8	3/4	0						109
109	106	-4	6/8	3/4	0						110
110	107	-4	6/8	3/4	0						111
111	108	-4	6/8	3/4	0						112
112	109	-4	6/8	3/4	0						113
113	110	-4	6/8	3/4	0						114
114	111	-4	6/8	3/4	0						115
115	112	-4	6/8	3/4	0						116
116	113	-4	6/8	3/4	0						117
117	114	-4	12/16	3/4	0						118
118	115	-4	12/16	3/4	0						119
119	116	-2	12/16	3/4	0						120
120	117	-2	12/16	3/4	0						121
121	118	-2	12/16	3/4	0						122
122	119	-2	12/16	3/4	0						123
123	120	-2	12/16	3/4	0						124
124	121	-2	12/16	3/4	0						125
125	122	-2	12/16	3/4	0						126
126	123	-2	12/16	3/4	0						127
127	124	-2	12/16	3/4	0						128
128	125	-2	12/16	3/4	0						129
129	126	-2	12/16	3/4	0						130
130	127	-2	12/16	3/4	0						131
131	128	-2	12/16	3/4	0						132
132	129	-2	12/16	3/4	0						133
133	130	-2	12/16	3/4	0						134
134	131	-2	12/16	3/4	0						135
135	132	-2	12/16	3/4	0						136
136	133	-2	12/16	3/4	0						137
137	134	-2	12/16	3/4	0						138
138	135	-2	12/16	3/4	0						139
139	136	-2	12/16	3/8	0			other			140
140	136	1	6/8	3/8	3/8					1	141
141	137	1	6/8	3/4	0						142
142	138	1	6/8	3/4	0						143
143	139	1	6/8	3/4	0						144
144	140	1	6/8	3/4	0						145
145	141	1	6/8	3/4	0						146
146	142	1	6/8	3/4	0						147
147	143	1	6/8	3/4	0						148
148	144	1	6/8	3/4	0						149
149	145	1	6/8	3/4	0						150
150	146	1	6/8	3/4	0						151
151	147	1	6/8	3/4	0						152
152	148	1	6/8	3/4	0						153
153	149	1	6/8	3/4	0						154
154	150	1	6/8	3/4	0						155
155	151	1	6/8	3/4	0						156
156	152	1	6/8	3/4	0			double			157
157	153	-2	6/8	3/4	0						158
158	154	-2	6/8	3/4	0						159
159	155	-2	6/8	3/4	0						160
160	156	-2	6/8	3/4	0						161
161	157	-2	6/8	3/4	0						162
162	158	-2	6/8	3/4	0						163
163	159	-2	6/8	3/4	0						164
164	160	-2	6/8	3/4	0						165
165	161	-2	6/8	3/4	0						166
166	162	-2	6/8	3/4	0						167
167	163	-2	6/8	3/4	0						168
168	164	-2	6/8	3/4	0						169
169	165	-2	6/8	3/4	0						170
170	166	-2	6/8	3/4	0						171
171	167	-2	6/8	3/4	0						172
172	168	-2	6/8	3/4	0						173
173	169	-2	6/8	3/4	0						174
174	170	-2	6/8	3/4	0						175
175	171	-2	6/8	3/4	0						176
176	172	-2	6/8	3/4	0						177
177	173	-2	6/8	3/4	0						178
178	174	-4	6/8	3/4	0						179
179	175	-4	6/8	3/4	0						180
180	176	-4	6/8	3/4	0						181
181	177	-4	6/8	3/4	0						182
182	178	-4	6/8	3/4	0						183
183	179	-4	6/8	3/4	0						184
184	180	-4	6/8	3/4	0						185
185	181	-4	6/8	3/4	0						186
186	182	-4	6/8	3/4	0						187
187	183	-4	6/8	3/4	0						188
188	184	-4	6/8	3/4	0						189
189	185	-4	6/8	3/4	0						190
190	186	-4	6/8	3/4	0						191
191	187	-4	6/8	3/4	0						192
192	188	-4	6/8	3/4	0						193
193	189	-4	6/8	3/4	0						194
194	190	-4	6/8	3/4	0						195
195	191	-4	6/8	3/4	0						196
196	192	-4	6/8	3/4	0						197
197	193	-4	6/8	3/4	0						198
198	194	-4	6/8	3/4	0						199
199	195	-4	6/8	3/4	0						200
200	196	-4	6/8	3/4	0						201
201	197	-4	6/8	3/4	0						202
202	198	-4	6/8	3/4	0						203
203	199	-4	6/8	3/4	0						204
204	200	-4	6/8	3/4	0						205
205	201	-4	6/8	3/4	0						206
206	202	-4	6/8	3/4	0						207
207	203	-4	6/8	3/4	0						208
208	204	-4	6/8	3/4	0						209
209	205	-4	6/8	3/4	0						210
210	206	-4	6/8	3/4	0						211
211	207	-4	6/8	3/4	0						212
212	208	-4	6/8	3/4	0						213
213	209	-4	6/8	3/4	0						214
214	210	-4	6/8	3/4	0						215
215	211	-4	6/8	3/4	0						216
216	212	-4	6/8	3/4	0						217
217	213	-4	6/8	3/8	0	lastMeasure		end			-1
